route_id,service_id,trip_id,trip_headsign,block_id
151-125,JAN12-MINJAN12-Weekday-11,19684244-JAN12-MINJAN12-Weekday-11,"Clyde",2565838
151-125,JAN12-MINJAN12-Weekday-11,19684245-JAN12-MINJAN12-Weekday-11,"Clyde",2565661
151-125,JAN12-MINJAN12-Weekday-11,19684246-JAN12-MINJAN12-Weekday-11,"Clyde",2565574
152-125,JAN12-MINJAN12-Weekday-11,19684247-JAN12-MINJAN12-Weekday-11,"Bayshore",2566170
152-125,JAN12-MINJAN12-Weekday-11,19684248-JAN12-MINJAN12-Weekday-11,"Bayshore",2566159
152-125,JAN12-MINJAN12-Weekday-11,19684249-JAN12-MINJAN12-Weekday-11,"Bayshore",2565827
152-125,JAN12-MINJAN12-Weekday-11,19684250-JAN12-MINJAN12-Weekday-11,"Bayshore",2566170
152-125,JAN12-MINJAN12-Weekday-11,19684251-JAN12-MINJAN12-Weekday-11,"Bayshore",2566159
152-125,JAN12-MINJAN12-Weekday-11,19684252-JAN12-MINJAN12-Weekday-11,"Bayshore",2565827
152-125,JAN12-MINJAN12-Weekday-11,19684253-JAN12-MINJAN12-Weekday-11,"Bayshore",2566170
152-125,JAN12-MINJAN12-Weekday-11,19684254-JAN12-MINJAN12-Weekday-11,"Bayshore",2565511
152-125,JAN12-MINJAN12-Weekday-11,19684255-JAN12-MINJAN12-Weekday-11,"Bayshore",2565827
152-125,JAN12-MINJAN12-Weekday-11,19684256-JAN12-MINJAN12-Weekday-11,"Bayshore",2566170
152-125,JAN12-MINJAN12-Weekday-11,19684257-JAN12-MINJAN12-Weekday-11,"Bayshore",2565511
152-125,JAN12-MINJAN12-Weekday-11,19684258-JAN12-MINJAN12-Weekday-11,"Bayshore",2568413
152-125,JAN12-MINJAN12-Weekday-11,19684259-JAN12-MINJAN12-Weekday-11,"Bayshore",2568424
152-125,JAN12-MINJAN12-Weekday-11,19684260-JAN12-MINJAN12-Weekday-11,"Bayshore",2568429
152-125,JAN12-MINJAN12-Weekday-11,19684261-JAN12-MINJAN12-Weekday-11,"Bayshore",2568413
152-125,JAN12-MINJAN12-Weekday-11,19684262-JAN12-MINJAN12-Weekday-11,"Bayshore",2568424
152-125,JAN12-MINJAN12-Weekday-11,19684263-JAN12-MINJAN12-Weekday-11,"Bayshore",2565950
152-125,JAN12-MINJAN12-Weekday-11,19684264-JAN12-MINJAN12-Weekday-11,"Bayshore",2565678
152-125,JAN12-MINJAN12-Weekday-11,19684265-JAN12-MINJAN12-Weekday-11,"Bayshore",2568424
152-125,JAN12-MINJAN12-Weekday-11,19684266-JAN12-MINJAN12-Weekday-11,"Bayshore",2565950
152-125,JAN12-MINJAN12-Weekday-11,19684267-JAN12-MINJAN12-Weekday-11,"Bayshore",2565678
152-125,JAN12-MINJAN12-Weekday-11,19684268-JAN12-MINJAN12-Weekday-11,"Bayshore",2565609
152-125,JAN12-MINJAN12-Weekday-11,19684269-JAN12-MINJAN12-Weekday-11,"Bayshore",2566449
152-125,JAN12-MINJAN12-Weekday-11,19684270-JAN12-MINJAN12-Weekday-11,"Bayshore",2565678
152-125,JAN12-MINJAN12-Weekday-11,19684271-JAN12-MINJAN12-Weekday-11,"Bayshore",2565609
152-125,JAN12-MINJAN12-Weekday-11,19684272-JAN12-MINJAN12-Weekday-11,"Bayshore",2566449
152-125,JAN12-MINJAN12-Weekday-11,19684273-JAN12-MINJAN12-Weekday-11,"Bayshore",2565678
152-125,JAN12-MINJAN12-Weekday-11,19684274-JAN12-MINJAN12-Weekday-11,"Bayshore",2565609
152-125,JAN12-MINJAN12-Weekday-11,19684275-JAN12-MINJAN12-Weekday-11,"Bayshore",2566449
152-125,JAN12-MINJAN12-Weekday-11,19684276-JAN12-MINJAN12-Weekday-11,"Bayshore",2565678
152-125,JAN12-MINJAN12-Weekday-11,19684277-JAN12-MINJAN12-Weekday-11,"Bayshore",2566159
152-125,JAN12-MINJAN12-Weekday-11,19684278-JAN12-MINJAN12-Weekday-11,"Bayshore",2565827
152-125,JAN12-MINJAN12-Weekday-11,19684279-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2566159
152-125,JAN12-MINJAN12-Weekday-11,19684280-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565827
152-125,JAN12-MINJAN12-Weekday-11,19684281-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2566170
152-125,JAN12-MINJAN12-Weekday-11,19684282-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2566159
152-125,JAN12-MINJAN12-Weekday-11,19684283-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565827
152-125,JAN12-MINJAN12-Weekday-11,19684284-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2566170
152-125,JAN12-MINJAN12-Weekday-11,19684285-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565511
152-125,JAN12-MINJAN12-Weekday-11,19684286-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565827
152-125,JAN12-MINJAN12-Weekday-11,19684287-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2566170
152-125,JAN12-MINJAN12-Weekday-11,19684288-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565511
152-125,JAN12-MINJAN12-Weekday-11,19684289-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565653
152-125,JAN12-MINJAN12-Weekday-11,19684290-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2566170
152-125,JAN12-MINJAN12-Weekday-11,19684291-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2568429
152-125,JAN12-MINJAN12-Weekday-11,19684292-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2568413
152-125,JAN12-MINJAN12-Weekday-11,19684293-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2568424
152-125,JAN12-MINJAN12-Weekday-11,19684294-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2568429
152-125,JAN12-MINJAN12-Weekday-11,19684295-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2568413
152-125,JAN12-MINJAN12-Weekday-11,19684296-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2568424
152-125,JAN12-MINJAN12-Weekday-11,19684297-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565950
152-125,JAN12-MINJAN12-Weekday-11,19684298-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565678
152-125,JAN12-MINJAN12-Weekday-11,19684299-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2568424
152-125,JAN12-MINJAN12-Weekday-11,19684300-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565950
152-125,JAN12-MINJAN12-Weekday-11,19684301-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565678
152-125,JAN12-MINJAN12-Weekday-11,19684302-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565609
152-125,JAN12-MINJAN12-Weekday-11,19684303-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2566449
152-125,JAN12-MINJAN12-Weekday-11,19684304-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565678
152-125,JAN12-MINJAN12-Weekday-11,19684305-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565609
152-125,JAN12-MINJAN12-Weekday-11,19684306-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2566449
152-125,JAN12-MINJAN12-Weekday-11,19684307-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565678
152-125,JAN12-MINJAN12-Weekday-11,19684308-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565609
152-125,JAN12-MINJAN12-Weekday-11,19684309-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565637
152-125,JAN12-MINJAN12-Weekday-11,19684310-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565678
152-125,JAN12-MINJAN12-Weekday-11,19684311-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2566170
152-125,JAN12-MINJAN12-Weekday-11,19684312-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565681
152-125,JAN12-MINJAN12-Weekday-11,19684313-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2567958
152-125,JAN12-MINJAN12-Weekday-11,19684314-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2566605
152-125,JAN12-MINJAN12-Weekday-11,19684315-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2566164
152-125,JAN12-MINJAN12-Weekday-11,19684316-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2566686
152-125,JAN12-MINJAN12-Weekday-11,19684317-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565751
152-125,JAN12-MINJAN12-Weekday-11,19684318-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565608
152-125,JAN12-MINJAN12-Weekday-11,19684319-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2589804
152-125,JAN12-MINJAN12-Weekday-11,19684320-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2567956
152-125,JAN12-MINJAN12-Weekday-11,19684321-JAN12-MINJAN12-Weekday-11,"Bayshore",2565678
152-125,JAN12-MINJAN12-Weekday-11,19684322-JAN12-MINJAN12-Weekday-11,"Bayshore",2565878
152-125,JAN12-MINJAN12-Weekday-11,19684323-JAN12-MINJAN12-Weekday-11,"Bayshore",2566639
152-125,JAN12-MINJAN12-Weekday-11,19684324-JAN12-MINJAN12-Weekday-11,"Bayshore",2565878
152-125,JAN12-MINJAN12-Weekday-11,19684325-JAN12-MINJAN12-Weekday-11,"Bayshore",2567933
152-125,JAN12-MINJAN12-Weekday-11,19684326-JAN12-MINJAN12-Weekday-11,"Bayshore",2566123
152-125,JAN12-MINJAN12-Weekday-11,19684327-JAN12-MINJAN12-Weekday-11,"Bayshore",2568424
152-125,JAN12-MINJAN12-Weekday-11,19684328-JAN12-MINJAN12-Weekday-11,"Bayshore",2567933
161-125,JAN12-MINJAN12-Weekday-11,19684329-JAN12-MINJAN12-Weekday-11,"Terry Fox",2565879
161-125,JAN12-MINJAN12-Weekday-11,19684330-JAN12-MINJAN12-Weekday-11,"Bridlewood",2565879
170-125,JAN12-MINJAN12-Weekday-11,19684331-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2565719
174-125,JAN12-MINJAN12-Weekday-11,19684332-JAN12-MINJAN12-Weekday-11,"Baseline",2566608
174-125,JAN12-MINJAN12-Weekday-11,19684333-JAN12-MINJAN12-Weekday-11,"Baseline",2566053
176-125,JAN12-MINJAN12-Weekday-11,19684334-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2565757
176-125,JAN12-MINJAN12-Weekday-11,19684335-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2568451
176-125,JAN12-MINJAN12-Weekday-11,19684336-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2565603
176-125,JAN12-MINJAN12-Weekday-11,19684337-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2565603
176-125,JAN12-MINJAN12-Weekday-11,19684338-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2567960
176-125,JAN12-MINJAN12-Weekday-11,19684339-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2567960
176-125,JAN12-MINJAN12-Weekday-11,19684340-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2565877
176-125,JAN12-MINJAN12-Weekday-11,19684341-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2566634
176-125,JAN12-MINJAN12-Weekday-11,19684342-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2566112
176-125,JAN12-MINJAN12-Weekday-11,19684343-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2565603
176-125,JAN12-MINJAN12-Weekday-11,19684344-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2568428
176-125,JAN12-MINJAN12-Weekday-11,19684345-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2566209
176-125,JAN12-MINJAN12-Weekday-11,19684346-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2565877
176-125,JAN12-MINJAN12-Weekday-11,19684347-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2568451
176-125,JAN12-MINJAN12-Weekday-11,19684348-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2568451
176-125,JAN12-MINJAN12-Weekday-11,19684349-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2565603
176-125,JAN12-MINJAN12-Weekday-11,19684350-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2568446
176-125,JAN12-MINJAN12-Weekday-11,19684351-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2568428
176-125,JAN12-MINJAN12-Weekday-11,19684352-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2568439
176-125,JAN12-MINJAN12-Weekday-11,19684353-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2565757
176-125,JAN12-MINJAN12-Weekday-11,19684354-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2568421
176-125,JAN12-MINJAN12-Weekday-11,19684355-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2568439
176-125,JAN12-MINJAN12-Weekday-11,19684356-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2565603
176-125,JAN12-MINJAN12-Weekday-11,19684357-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2566209
176-125,JAN12-MINJAN12-Weekday-11,19684358-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2568420
176-125,JAN12-MINJAN12-Weekday-11,19684359-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2566047
116-125,JAN12-MINJAN12-Weekday-11,19684360-JAN12-MINJAN12-Weekday-11,"Greenboro",2566198
116-125,JAN12-MINJAN12-Weekday-11,19684361-JAN12-MINJAN12-Weekday-11,"Greenboro",2565604
12-125,JAN12-MINJAN12-Weekday-11,19684362-JAN12-MINJAN12-Weekday-11,"Rideau C./Ctr Rideau",2565933
177-125,JAN12-MINJAN12-Weekday-11,19684363-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2568427
177-125,JAN12-MINJAN12-Weekday-11,19684364-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2568427
177-125,JAN12-MINJAN12-Weekday-11,19684365-JAN12-MINJAN12-Weekday-11,"Cambrian",2568427
177-125,JAN12-MINJAN12-Weekday-11,19684366-JAN12-MINJAN12-Weekday-11,"Cambrian",2568427
177-125,JAN12-MINJAN12-Weekday-11,19684367-JAN12-MINJAN12-Weekday-11,"Cambrian",2568427
177-125,JAN12-MINJAN12-Weekday-11,19684368-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2568427
177-125,JAN12-MINJAN12-Weekday-11,19684369-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2566094
177-125,JAN12-MINJAN12-Weekday-11,19684370-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2568427
177-125,JAN12-MINJAN12-Weekday-11,19684371-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2566094
177-125,JAN12-MINJAN12-Weekday-11,19684372-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2566094
177-125,JAN12-MINJAN12-Weekday-11,19684373-JAN12-MINJAN12-Weekday-11,"Cambrian",2568427
177-125,JAN12-MINJAN12-Weekday-11,19684374-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2566094
177-125,JAN12-MINJAN12-Weekday-11,19684375-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2566094
177-125,JAN12-MINJAN12-Weekday-11,19684376-JAN12-MINJAN12-Weekday-11,"Cambrian",2566094
177-125,JAN12-MINJAN12-Weekday-11,19684377-JAN12-MINJAN12-Weekday-11,"Cambrian",2566094
177-125,JAN12-MINJAN12-Weekday-11,19684378-JAN12-MINJAN12-Weekday-11,"Cambrian",2566094
177-125,JAN12-MINJAN12-Weekday-11,19684379-JAN12-MINJAN12-Weekday-11,"Cambrian",2566094
177-125,JAN12-MINJAN12-Weekday-11,19684380-JAN12-MINJAN12-Weekday-11,"Cambrian",2566094
4-125,JAN12-MINJAN12-Weekday-11,19684381-JAN12-MINJAN12-Weekday-11,"Rideau C./Ctr Rideau",2568404
4-125,JAN12-MINJAN12-Weekday-11,19684382-JAN12-MINJAN12-Weekday-11,"Rideau C./Ctr Rideau",2566593
4-125,JAN12-MINJAN12-Weekday-11,19684383-JAN12-MINJAN12-Weekday-11,"Rideau C./Ctr Rideau",2568000
4-125,JAN12-MINJAN12-Weekday-11,19684384-JAN12-MINJAN12-Weekday-11,"Rideau C./Ctr Rideau",2566236
4-125,JAN12-MINJAN12-Weekday-11,19684385-JAN12-MINJAN12-Weekday-11,"Rideau C./Ctr Rideau",2565526
4-125,JAN12-MINJAN12-Weekday-11,19684386-JAN12-MINJAN12-Weekday-11,"Rideau C./Ctr Rideau",2563592
4-125,JAN12-MINJAN12-Weekday-11,19684387-JAN12-MINJAN12-Weekday-11,"Rideau C./Ctr Rideau",2567984
4-125,JAN12-MINJAN12-Weekday-11,19684388-JAN12-MINJAN12-Weekday-11,"Rideau C./Ctr Rideau",2565928
4-125,JAN12-MINJAN12-Weekday-11,19684389-JAN12-MINJAN12-Weekday-11,"Rideau C./Ctr Rideau",2565832
4-125,JAN12-MINJAN12-Weekday-11,19684390-JAN12-MINJAN12-Weekday-11,"Rideau C./Ctr Rideau",2567995
95-125,JAN12-MINJAN12-Weekday-11,19684391-JAN12-MINJAN12-Weekday-11,"Orléans",2566400
95-125,JAN12-MINJAN12-Weekday-11,19684392-JAN12-MINJAN12-Weekday-11,"Orléans",2565703
95-125,JAN12-MINJAN12-Weekday-11,19684393-JAN12-MINJAN12-Weekday-11,"Orléans",2566338
87-125,JAN12-MINJAN12-Weekday-11,19684394-JAN12-MINJAN12-Weekday-11,"South Keys",2566399
95-125,JAN12-MINJAN12-Weekday-11,19684395-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2566058
95-125,JAN12-MINJAN12-Weekday-11,19684396-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2566329
95-125,JAN12-MINJAN12-Weekday-11,19684397-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2566374
111-125,JAN12-MINJAN12-Weekday-11,19684398-JAN12-MINJAN12-Weekday-11,"Baseline",2565678
111-125,JAN12-MINJAN12-Weekday-11,19684399-JAN12-MINJAN12-Weekday-11,"Carleton",2566242
96-125,JAN12-MINJAN12-Weekday-11,19684400-JAN12-MINJAN12-Weekday-11,"Kanata Terry Fox",2568457
96-125,JAN12-MINJAN12-Weekday-11,19684401-JAN12-MINJAN12-Weekday-11,"Kanata Terry Fox",2567972
96-125,JAN12-MINJAN12-Weekday-11,19684402-JAN12-MINJAN12-Weekday-11,"Kanata Terry Fox",2568430
98-125,JAN12-MINJAN12-Weekday-11,19684403-JAN12-MINJAN12-Weekday-11,"Hawthorne",2565734
98-125,JAN12-MINJAN12-Weekday-11,19684404-JAN12-MINJAN12-Weekday-11,"Hawthorne",2565663
98-125,JAN12-MINJAN12-Weekday-11,19684405-JAN12-MINJAN12-Weekday-11,"Hawthorne",2566042
99-125,JAN12-MINJAN12-Weekday-11,19684406-JAN12-MINJAN12-Weekday-11,"Greenboro",2566253
111-125,JAN12-MINJAN12-Weekday-11,19684407-JAN12-MINJAN12-Weekday-11,"Baseline",2566215
111-125,JAN12-MINJAN12-Weekday-11,19684408-JAN12-MINJAN12-Weekday-11,"Baseline",2566242
121-125,JAN12-MINJAN12-Weekday-11,19684409-JAN12-MINJAN12-Weekday-11,"Hurdman",2567983
129-125,JAN12-MINJAN12-Weekday-11,19684410-JAN12-MINJAN12-Weekday-11,"Hurdman",2565689
136-125,JAN12-MINJAN12-Weekday-11,19684412-JAN12-MINJAN12-Weekday-11,"Place d'Orléans",2566008
136-125,JAN12-MINJAN12-Weekday-11,19684413-JAN12-MINJAN12-Weekday-11,"Tenth Line",2565987
152-125,JAN12-MINJAN12-Weekday-11,19684414-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2566639
156-125,JAN12-MINJAN12-Weekday-11,19684415-JAN12-MINJAN12-Weekday-11,"Baseline",2566173
168-125,JAN12-MINJAN12-Weekday-11,19684416-JAN12-MINJAN12-Weekday-11,"Katimavik",2565879
161-125,JAN12-MINJAN12-Weekday-11,19684417-JAN12-MINJAN12-Weekday-11,"Terry Fox",2565653
175-125,JAN12-MINJAN12-Weekday-11,19684418-JAN12-MINJAN12-Weekday-11,"Golflinks",2568427
175-125,JAN12-MINJAN12-Weekday-11,19684419-JAN12-MINJAN12-Weekday-11,"Barrhaven Centre",2568427
159-125,JAN12-MINJAN12-Weekday-11,19684420-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2565704
176-125,JAN12-MINJAN12-Weekday-11,19684421-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2568457
159-125,JAN12-MINJAN12-Weekday-11,19684422-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2565813
159-125,JAN12-MINJAN12-Weekday-11,19684423-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2563595
176-125,JAN12-MINJAN12-Weekday-11,19684424-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2565638
159-125,JAN12-MINJAN12-Weekday-11,19684425-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2563595
159-125,JAN12-MINJAN12-Weekday-11,19684426-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2563595
159-125,JAN12-MINJAN12-Weekday-11,19684427-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2565813
159-125,JAN12-MINJAN12-Weekday-11,19684428-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2565813
159-125,JAN12-MINJAN12-Weekday-11,19684429-JAN12-MINJAN12-Weekday-11,"Tunney's Pasture",2565813
193-125,JAN12-MINJAN12-Weekday-11,19684430-JAN12-MINJAN12-Weekday-11,"Place d'Orléans",2566205
193-125,JAN12-MINJAN12-Weekday-11,19684431-JAN12-MINJAN12-Weekday-11,"Place d'Orléans",2566205
193-125,JAN12-MINJAN12-Weekday-11,19684432-JAN12-MINJAN12-Weekday-11,"Blair",2566205
193-125,JAN12-MINJAN12-Weekday-11,19684433-JAN12-MINJAN12-Weekday-11,"Blair",2566205
193-125,JAN12-MINJAN12-Weekday-11,19684434-JAN12-MINJAN12-Weekday-11,"Place d'Orléans",2565629
193-125,JAN12-MINJAN12-Weekday-11,19684435-JAN12-MINJAN12-Weekday-11,"Blair",2565629
193-125,JAN12-MINJAN12-Weekday-11,19684436-JAN12-MINJAN12-Weekday-11,"Blair",2565683
193-125,JAN12-MINJAN12-Weekday-11,19684437-JAN12-MINJAN12-Weekday-11,"Blair",2565683
193-125,JAN12-MINJAN12-Weekday-11,19684438-JAN12-MINJAN12-Weekday-11,"Place d'Orléans",2565683
193-125,JAN12-MINJAN12-Weekday-11,19684439-JAN12-MINJAN12-Weekday-11,"Place d'Orléans",2565683
30-125,JAN12-MINJAN12-Weekday-11,19684440-JAN12-MINJAN12-Weekday-11,"Jeanne d'Arc",2567947
30-125,JAN12-MINJAN12-Weekday-11,19684441-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2566646
34-125,JAN12-MINJAN12-Weekday-11,19684442-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2566399
31-125,JAN12-MINJAN12-Weekday-11,19684443-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2565957
34-125,JAN12-MINJAN12-Weekday-11,19684444-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2566604
34-125,JAN12-MINJAN12-Weekday-11,19684445-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2566373
34-125,JAN12-MINJAN12-Weekday-11,19684446-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2565682
34-125,JAN12-MINJAN12-Weekday-11,19684447-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2567980
31-125,JAN12-MINJAN12-Weekday-11,19684448-JAN12-MINJAN12-Weekday-11,"Jeanne d'Arc",2565603
34-125,JAN12-MINJAN12-Weekday-11,19684449-JAN12-MINJAN12-Weekday-11,"Jeanne d'Arc",2566597
34-125,JAN12-MINJAN12-Weekday-11,19684450-JAN12-MINJAN12-Weekday-11,"Jeanne d'Arc",2565540
34-125,JAN12-MINJAN12-Weekday-11,19684451-JAN12-MINJAN12-Weekday-11,"Jeanne d'Arc",2567983
34-125,JAN12-MINJAN12-Weekday-11,19684452-JAN12-MINJAN12-Weekday-11,"Jeanne d'Arc",2566292
34-125,JAN12-MINJAN12-Weekday-11,19684453-JAN12-MINJAN12-Weekday-11,"Jeanne d'Arc",2566236
34-125,JAN12-MINJAN12-Weekday-11,19684454-JAN12-MINJAN12-Weekday-11,"Jeanne d'Arc",2566427
61-125,JAN12-MINJAN12-Weekday-11,19684455-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2566179
61-125,JAN12-MINJAN12-Weekday-11,19684456-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2566521
61-125,JAN12-MINJAN12-Weekday-11,19684457-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2566336
61-125,JAN12-MINJAN12-Weekday-11,19684458-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2566660
61-125,JAN12-MINJAN12-Weekday-11,19684459-JAN12-MINJAN12-Weekday-11,"Kanata",2565689
61-125,JAN12-MINJAN12-Weekday-11,19684460-JAN12-MINJAN12-Weekday-11,"Kanata",2565612
61-125,JAN12-MINJAN12-Weekday-11,19684461-JAN12-MINJAN12-Weekday-11,"Kanata",2566091
61-125,JAN12-MINJAN12-Weekday-11,19684462-JAN12-MINJAN12-Weekday-11,"Kanata",2566672
62-125,JAN12-MINJAN12-Weekday-11,19684463-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2566217
62-125,JAN12-MINJAN12-Weekday-11,19684464-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2565553
62-125,JAN12-MINJAN12-Weekday-11,19684465-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2566478
62-125,JAN12-MINJAN12-Weekday-11,19684466-JAN12-MINJAN12-Weekday-11,"Downtown/Ctre-ville",2565757
62-125,JAN12-MINJAN12-Weekday-11,19684467-JAN12-MINJAN12-Weekday-11,"Kanata",2566624
124-125,JAN12-MINJAN12-Weekday-11,19684468-JAN12-MINJAN12-Weekday-11,"Beacon Hill",2565703
18-125,JAN12-MINJAN12-Weekday-11,19684469-JAN12-MINJAN12-Weekday-11,"St. Laurent",2565752
124-125,JAN12-MINJAN12-Weekday-11,19684470-JAN12-MINJAN12-Weekday-11,"Hurdman",2566362
129-125,JAN12-MINJAN12-Weekday-11,19684471-JAN12-MINJAN12-Weekday-11,"Carson's",2565766
156-125,JAN12-MINJAN12-Weekday-11,19684472-JAN12-MINJAN12-Weekday-11,"Merivale",2566087
172-125,JAN12-MINJAN12-Weekday-11,19684473-JAN12-MINJAN12-Weekday-11,"Lincoln Fields",2565848
156-125,JAN12-MINJAN12-Weekday-11,19684474-JAN12-MINJAN12-Weekday-11,"Merivale",2565880
124-125,JAN12-MINJAN12-Weekday-11,19684476-JAN12-MINJAN12-Weekday-11,"Hurdman",2566329
161-125,JAN12-MINJAN12-Weekday-11,19684477-JAN12-MINJAN12-Weekday-11,"Bridlewood",2565791
124-125,JAN12-MINJAN12-Weekday-11,19684478-JAN12-MINJAN12-Weekday-11,"Hurdman",2566005
172-125,JAN12-MINJAN12-Weekday-11,19684479-JAN12-MINJAN12-Weekday-11,"Bayshore",2566608
